Taxon,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Finegoldia_magna,-0.033569857,-0.58522856,0.40083247,0.3770862,-0.280195,0.024986595,0.26799834,-0.045816585,-0.1239741,-0.40598077,-0.102859005,-0.4880451,0.23422667,-0.13376635,-0.3278302,0.060168672,0.47480172,0.122392595,-0.0036180615,0.36878085,0.48162875,0.23798016,0.11075857,0.5496106,0.21359374,0.046362687,-0.12483627,-0.0007657828,-0.2828513,0.10919893,-0.68847764,0.47142118,0.039119966,-0.23714362,-0.102133915,-0.052876227,0.6524284,-0.53088397,-0.30755553,-0.008989483,0.522344,0.11786234,0.15590452,0.0007326454,-0.5175727,-0.121747404,-0.06777582,0.18272215,0.07004158,-0.13256072,-0.16576187,0.044502936,0.06977308,0.48349738,-0.044653777,-0.07880034,-0.22166628,0.35563838,0.092812754,-0.2666598,0.2525717,-0.21122074,-0.18206859,0.19288044,-0.04216855,-0.44622487,0.38144025,-0.030422783,-0.18639934,0.35014582,0.44575682,-0.16823602,0.087320164,-0.16988124,-0.19889948,-0.31553602,0.1442982,0.113807514,0.44443983,-0.0394053,0.14275578,-0.3712463,0.23653603,-0.6336873,0.130593,0.12550409,0.58474904,-0.33314386,-0.056580216,-0.2452263,-0.06425485,-0.35269505,-0.3484205,-0.45112956,-0.31856304,-0.12472619,-0.45388725,0.17047492,0.2820026,0.1548343
Firmicutes_bacterium_CAG_110,-0.27824798,-0.45475388,-1.1047465,-0.5168063,-0.19482493,-0.75698334,0.033762246,0.38108394,-0.44770002,-0.21341372,-0.26960224,-0.16307116,0.0707297,0.036525115,-0.71622956,-0.44361317,0.56259334,-0.0026328564,-0.1333706,-0.5119597,-0.60903597,-0.16545853,-0.42793095,-0.97341335,0.37274513,-0.74318033,0.26930264,-0.53930235,0.27874377,0.6892052,0.21000019,-0.059999704,0.10505845,0.79016995,0.74577063,0.285271,-0.47215462,-0.17410377,-0.17818783,-0.15960705,-0.75721616,0.015022814,0.38922632,0.50509655,0.07541841,-0.5888565,-0.38555694,-0.14424779,-0.12171029,0.8940064,0.5769989,-0.5156155,-1.3844352,0.14766023,0.027687103,-0.5762576,-0.8658792,-0.5649931,-0.42487705,-0.49524677,-0.018352807,-0.47723943,0.5773478,-0.59207517,0.7875643,0.10147862,0.14238694,1.04819,-0.34179688,0.84072965,-0.041729506,0.29252118,-0.85241663,-0.18096179,-0.017580226,-0.27779517,-0.34103763,0.25915486,0.3145658,-0.22311576,-0.174446,0.40465787,0.18610096,0.32493734,-0.4108501,-0.01927208,0.2566985,-0.025888171,-0.5346273,-0.7538829,-0.20131147,0.09834972,0.23718637,0.39597166,0.2765768,0.2348733,0.35430545,-0.7036606,-0.6208077,-0.5985913
Firmicutes_bacterium_CAG_145,0.25692302,0.8038071,-1.1598417,0.42847025,-0.4176591,-0.05563374,0.6321796,-0.14405921,0.74495035,-1.0026889,-0.2447592,-0.5409579,0.27406698,0.2112523,-0.18537426,1.1830096,0.9485748,0.019682817,-1.4387681,-0.5451159,-0.18023884,-0.14628938,0.6481045,-0.5013755,-0.42619517,1.0300472,-0.572075,0.3170557,-0.13387768,-0.8138869,0.9858562,-0.46920335,-0.3111991,-0.2067396,-0.11391552,1.0891339,-0.028367877,0.16453162,0.35783213,0.15823932,0.5852312,-0.025390834,0.07033694,0.551004,-0.46356878,0.37779054,0.19626315,0.114278264,-0.5376829,-0.04893068,-0.11038585,0.3589674,0.5024452,0.29112867,-0.46823317,-0.24018574,-0.032170147,-0.48037362,-0.3866319,-0.29013348,-0.9441292,0.14642389,0.9652109,0.14352117,-0.3471887,-0.96210444,-0.44734165,-0.087201655,-0.25538653,-0.2774067,0.052900016,0.28089616,0.97475594,0.31490028,0.1506001,0.569376,-0.04532233,1.2191501,0.1979699,0.52576494,-0.11169846,0.44763312,-0.19910793,-0.23244955,-0.9120706,-0.38546678,-0.50366306,-0.14264831,-0.45099512,-0.44664732,-0.2379339,-0.17687678,-0.2700968,0.49389887,0.7050853,-0.09461163,0.4231093,0.6322565,-0.09937379,-0.3247055
Firmicutes_bacterium_CAG_170,0.52762616,-0.17735459,-1.118081,-0.44072336,0.54005516,-0.19802572,0.500021,-0.1916149,0.20439744,0.15267092,0.38191393,-0.3729371,-0.7516435,0.3312941,0.28774363,-0.6441922,-0.5860118,-0.45837247,-0.11506453,-0.5742631,-0.037533358,0.31064913,-0.5642636,-0.7225288,-0.45344856,-0.053849697,-0.03296256,-0.09457511,-0.37836254,0.011805326,1.2525972,0.02945529,0.44573212,0.06417921,-0.05028014,-0.49910018,0.024874926,0.10181409,-0.4814786,-0.34153998,-0.30665442,-0.040393893,0.94551796,0.14306894,-0.31978476,0.64310443,-0.2592624,0.3568923,-0.027305603,0.3387536,-0.092044726,0.18522531,0.51409274,0.31895772,-0.31343347,-0.23523572,0.4766208,0.83299273,-0.3533216,-1.1890992,-0.017700925,-0.783437,0.05230765,-0.03928469,1.0885539,0.22931781,-0.818066,-0.60529643,0.10324746,0.05614276,0.5784689,-0.7788234,0.39483288,-0.46452326,0.33268824,-0.26427293,-0.34671408,-0.5260919,-0.39608604,0.676124,-0.33751762,0.11292985,-0.24569309,-0.8637786,-0.10690563,0.048437215,0.7993041,0.7101263,0.7393691,0.8465033,0.57770514,0.92927647,0.65138555,0.32882354,0.8995687,-1.4982164,0.8003632,0.40065452,-0.088934034,-0.042191446
Firmicutes_bacterium_CAG_238,0.14542253,-0.1771411,0.10519762,-0.11051876,-0.30065456,-0.50813115,0.250994,0.42172065,0.19638142,-0.07560393,0.6530801,-0.8057372,-0.10300684,0.28500715,-0.31679147,-0.3192454,-0.47989994,0.6653705,0.48411465,0.9051529,-0.5201618,0.19005245,-0.38966078,-1.112278,-0.48938423,-0.3003635,0.67376447,0.6081426,0.3848837,-0.029541254,0.28076255,-0.13223997,0.0039744675,0.57737267,0.09205824,-0.095367394,-0.2746741,-0.0018426925,0.4476202,-0.017997712,0.15181233,-0.21529521,0.28066713,0.5503579,-0.16086745,0.28418306,0.6851389,-0.5676315,-0.6884508,-0.17489854,0.26297835,0.29305372,0.8381432,-0.074218616,0.3448642,-0.2758568,-0.33479404,0.2758776,-0.63250065,0.17298448,-0.10931267,-0.20295863,-0.18239823,-0.1735844,0.6749583,0.4709316,0.06714475,-0.17955509,1.1059155,-0.39586937,0.12676269,-0.09734753,0.4620916,-0.39136767,0.04294256,0.16846733,-0.36255616,1.1407926,0.18876982,0.4946531,-1.0850842,0.6210952,0.56275344,0.10061112,-0.0116686225,-0.11517379,-0.6901628,0.99815524,0.14902847,1.4022021,0.21370114,1.690716,-0.29544866,-0.12590624,0.6441036,-0.7098957,0.28695777,-0.13967256,-0.6029864,0.3321909
Firmicutes_bacterium_CAG_791,0.8313488,-0.27860704,-0.7771122,-0.26140565,-0.08880162,0.80772805,0.70633554,0.6633346,-0.07055947,0.04536161,0.1805022,1.0057755,0.64302987,-0.18907312,-0.10991102,-0.6176503,0.09110114,-0.041755974,-0.70332474,0.026449941,0.15049982,-0.8517207,0.6571765,-1.2268585,-0.26553065,-0.68800104,-0.61343205,0.42274123,0.5101599,-0.13847958,0.6196746,-0.120673805,-1.6691887,0.24733543,0.40524366,-1.2431812,-0.20553207,0.8068837,0.37614346,-0.20516089,0.2561846,-0.05114457,0.13340506,-0.59025776,0.044556465,0.05174893,-0.5273842,-0.39386582,1.1137697,0.2887302,-0.059786633,0.15319943,0.11464225,1.5370417,-1.0366769,-0.060503513,0.3358869,-0.40821376,-0.2201082,0.06910935,0.14825082,-0.22123933,-1.1966153,0.42459938,0.4623952,0.5008545,0.55468285,-1.2065645,0.19576482,-1.1894723,-0.32166302,-0.59902436,-0.43508998,-0.044760942,1.1556737,-0.20485884,0.21614236,1.1256474,-0.2849935,-0.045581184,-0.56292874,0.69355035,0.9840188,0.6007757,-0.28255206,-0.32824937,0.26313433,0.36129683,0.9844947,-0.8389139,0.8218554,0.17776948,1.1082221,-0.043469056,0.74353796,0.36736816,0.94989306,-0.17081773,-0.20345862,-0.2203128
Firmicutes_bacterium_CAG_83,0.0039169826,0.6805259,-0.39477503,-0.65988666,-0.087321624,-0.07275295,-0.29845577,0.70133096,0.518304,-0.39037085,-0.0030101836,-0.6967079,0.049949482,-0.34005895,-0.073974535,0.44830933,-0.14256413,-0.088347524,-0.47481462,-0.4080531,-0.086022355,-0.09132153,0.09103686,-0.121292,-0.85102683,-0.72690386,-0.7443452,0.29372144,-0.50295347,-0.09213999,0.39981195,0.41040426,0.5610631,0.3437565,-0.13966279,-0.25456414,0.23766863,-0.036675498,-0.4807854,-0.5447179,0.34893295,0.9662193,-0.15939036,0.23154053,-0.44608814,-0.66146415,-1.2412548,0.36639863,0.12685955,0.95388865,0.1821176,-0.18556044,-0.0059341826,0.14964145,0.69041556,-0.4689827,-0.36048228,-0.6859324,-0.19530305,-0.06421624,-0.12067587,-0.24766096,0.3255074,-0.6852443,0.17047237,-0.3129142,-0.3082181,-0.29721373,-0.20164366,0.57848454,0.3445968,-0.015801802,0.46996436,-0.21468742,1.1581877,-0.6163365,-0.30136013,-0.06378999,-0.15977816,-0.08942399,0.21997894,0.46041483,-0.3808514,0.14956412,-0.24402463,0.68646866,0.13051155,0.33247414,0.44664693,-0.99053407,-0.21611279,0.7319517,-0.5165397,0.25405246,-0.11661194,0.21995041,0.42286488,-0.22224164,-0.50068796,0.28819275
Firmicutes_bacterium_CAG_94,0.16283768,0.9759855,-0.4986045,0.13659175,1.2887149,0.4016425,0.11920641,-0.09299262,0.80536306,-0.3923665,-0.20707032,-0.7315999,0.827742,-0.0058099926,-0.32353556,-0.42067,0.35396066,0.8462609,-0.23411106,0.061696425,0.3391865,0.3241471,-0.19986983,-0.657905,0.12884082,-0.7743724,-0.010945275,0.25335777,-1.1681789,0.39469182,-0.1628404,-0.542023,-0.08240916,-0.08033891,-0.55314946,0.52901924,0.8346573,-0.28615323,-0.13593441,0.3124538,0.56077534,0.54358685,-0.311465,0.06515257,1.1673695,-0.0432802,-0.2864502,1.3702129,-0.075939074,0.2636575,0.041998442,0.7935339,0.05158092,-0.034260206,-0.009759285,0.17664859,0.046138003,-1.247915,-1.0283173,-0.4134027,-0.20865747,-0.51174444,-0.52863574,-0.28666627,-0.3654218,0.08758607,-0.32971078,0.28928396,-0.2813739,-0.26783872,-0.15142676,0.08429706,0.95462275,1.394842,-1.3611948,-0.68519473,-0.746315,0.6982759,0.08625638,0.6819199,0.36170858,1.1727315,-0.85777986,0.38356814,-0.051038444,-1.2094407,0.36520308,0.83123916,0.05214256,0.9465087,0.2785464,-0.3745913,0.3524698,0.17929645,0.4583152,-0.020040676,0.38985386,-0.21963459,1.1032047,0.24232352
Firmicutes_bacterium_CAG_95,0.2345002,0.24819668,-0.61452365,-0.05233802,0.17048642,0.18476738,0.16062993,0.5831787,-1.2320113,0.6342498,0.32144612,0.20150024,-0.4728402,0.08109942,0.107881024,-0.62856466,-0.08037779,-0.42279047,-0.029956788,0.66363865,-0.3822634,0.7691441,0.18489291,-0.1434904,0.32719576,-0.29972112,0.43938524,-1.0221945,-0.14317653,-0.031252176,0.3857879,-0.43621415,-0.2535895,0.58906376,-0.21580157,-0.8076002,-0.08707494,0.005060585,0.05054778,-0.7223282,-0.14103149,-0.26422682,-0.40152746,-0.12651162,0.35282427,0.13797715,-0.3866464,0.27985042,-0.11641997,-0.25936997,0.26725748,-0.20973003,0.069758676,0.06311184,0.39886412,0.066577986,-0.47495082,-0.10225788,-0.34319717,-1.0808549,-0.13155718,-0.18725038,0.013421744,-0.22732772,0.044389434,-0.13957857,0.24521825,-0.31554633,0.63628227,-0.37227458,0.42857268,-0.74501455,1.1697888,-0.99133104,0.025491014,-0.022620335,0.5633805,0.72992504,0.059415795,0.23647378,-0.43170768,-0.068546526,0.73317313,0.124314874,0.0040360093,-0.006698683,0.44610944,-0.2561069,-0.49552613,0.20625046,-0.095904075,0.1929345,-0.5860176,0.12219763,0.5663027,0.17226347,0.47340035,-0.15888436,-0.79147696,-0.46123973
Flavonifractor_plautii,0.04403796,-0.09747255,-0.2104263,0.14966631,0.001475032,0.06779913,-0.018131942,-0.09495544,-0.23047541,-0.036627486,-0.2515143,-0.12868205,0.25058436,-0.025430143,-0.33797556,0.09528383,-0.35970888,0.07524763,-0.21299803,0.001582358,0.2828303,0.140912,0.07610497,0.22599372,0.12535438,0.6404294,-0.19962306,-0.013896987,0.28351447,-0.19958575,0.26073083,0.2755454,0.2356832,0.0981585,0.25025627,-0.26485413,-0.06317477,-0.3383624,-0.65578175,0.2377633,0.15298018,0.22548994,-0.09536422,-0.53520656,-0.17854047,-0.22040574,0.37289423,0.12332362,0.32222804,0.39303827,0.14321356,0.24278799,-0.27342433,-0.34097722,-0.26732504,-0.06328851,0.17751013,-0.024984345,-0.020113058,-0.034456294,-0.28124517,-0.2981783,0.33695525,-0.3477632,-0.4369489,0.2169228,0.23276223,0.070591204,-0.024152797,-0.36017627,-0.010765116,0.013006739,0.25402164,0.09723626,0.18605544,-0.2443566,-0.07597181,-0.2025978,0.28842616,0.1581512,0.06604673,0.017196856,-0.25663337,-0.030172586,0.21223792,-0.020585492,-0.15665224,0.24096684,-0.017811265,0.6145989,-0.16927183,-0.6131243,-0.32856977,0.15805577,-0.2859283,-0.08828738,-0.23449491,-0.15313175,0.07399057,0.009056114
Fretibacterium_fastidiosum,0.64235723,-0.11056667,-0.059985243,-0.6496941,-0.35369906,-0.053942386,0.13576996,0.08681325,-0.24436823,0.032986417,0.12199769,-0.115023136,0.38522077,0.22145082,-0.04500334,-0.22784021,0.0068466943,-0.35424727,-0.12116038,0.05326138,-0.12075505,0.21872792,-0.35678247,-0.28752902,-0.052413203,-0.06767063,-0.329096,-0.1889162,0.2878692,-0.14903522,-0.32691523,-0.22486469,-0.1574187,0.046422377,0.064856894,0.19311392,0.32054088,0.042929202,0.16329136,0.105487235,-0.10040458,-0.09859908,0.25584376,0.5601047,0.25740454,-0.21361475,-0.29335386,-0.18038778,0.15688217,0.3973649,0.26031595,0.17728943,0.36112776,0.28817564,0.5282084,0.029871807,-0.024712283,-0.16938417,-0.456405,0.1132331,0.3301128,0.2084192,0.45825827,-0.43847048,-0.3371787,-0.574234,-0.03691176,-0.23515421,-0.32524368,-0.15789524,-0.01344607,0.041183215,-0.37478998,0.09534695,0.19147514,-0.42610878,0.44875538,0.445253,-0.020233918,-0.6421501,0.21282911,-0.14699066,0.02564051,0.10239872,0.2424952,0.20117676,-0.051579542,-0.05845826,-0.43298173,0.074882306,0.54504204,0.4233427,0.025532037,-0.054054655,-0.20748253,-0.108157665,-0.042580314,-0.017302759,0.034565065,0.31046176
Fusicatenibacter_saccharivorans,0.39354053,0.9529661,-0.16763845,-0.5791933,0.05705847,-0.41020772,-0.023146465,-0.20656246,0.04501675,0.11115685,-0.20107102,0.24546757,-0.55516696,0.27394462,-0.44095987,-0.2548678,0.02842711,-0.7489408,0.15914996,-0.027267206,-0.3195584,-0.1369659,0.046605907,-0.37555876,-0.0058378577,-0.1824773,-0.17862874,0.4597747,0.32619518,0.5063193,-0.03902449,0.09490336,-0.7895613,0.012792688,0.7225013,0.25357583,0.112150565,-0.35533807,-0.17855948,-0.35985667,0.23182772,0.15794021,0.04667358,0.38785994,0.37953493,-0.21475819,-0.1830669,-0.018952094,0.6936228,0.6930388,-0.37524086,0.18589783,0.20329447,-0.43156606,0.011676356,0.21998714,-0.25228563,0.040734142,-0.07359925,0.43495792,-0.20864458,0.4257493,0.025550589,0.22467032,0.4708581,0.42953694,-0.31117868,-0.12822337,-0.3160475,0.22302018,-0.35964048,0.13372135,0.26925427,-0.16174406,0.8524971,-0.30654222,0.54000634,-0.08001003,-0.42031866,0.29449666,0.34051034,-0.13611941,-0.4739545,-0.43666238,-0.15815122,-0.7605802,0.37683332,-0.41743335,-0.14899161,-0.7894552,0.13931175,0.02403222,0.3150548,-0.18970588,-0.0341416,0.3464899,-0.23512374,-0.19550437,0.07205272,0.24558996
Fusobacterium_mortiferum,0.038835198,-0.32273653,0.1441538,0.49866202,0.0991177,-0.8038689,0.50703824,0.1761735,-0.30344135,-0.5937866,0.25980988,0.5917152,0.30494958,-0.29720798,-0.35832164,-0.048985615,0.38887563,0.24616961,0.2901086,0.4107791,-0.8925434,0.092235364,-0.33401525,0.0682863,0.11331019,0.060262322,0.27548286,1.0319674,-0.043043416,-0.19037881,-0.049861863,1.0260291,-0.853654,0.022563286,-0.038947374,-0.3050813,0.5913044,-0.002160132,-0.01461257,0.11487526,-0.17842564,-0.33493802,-0.28674766,0.22927867,-0.13279596,-0.04983724,0.41046226,0.3694928,-0.10529548,0.25598884,-0.28590834,0.21281353,0.4008925,1.1204991,0.35893553,-0.10850959,0.16769454,-0.18446371,0.615947,0.22641185,-0.3912156,-1.1625549,-0.5471072,0.49949595,-0.596647,-0.48920608,-0.45635667,0.13997072,-0.85839856,0.34146485,-0.415509,0.087074906,0.7713289,1.0389137,-1.4777101,0.6209343,-0.25074437,-0.5936121,-0.08687903,-0.4656987,0.2792416,0.5821503,0.50818986,-0.04021707,-0.106647566,-0.32592845,-0.054272816,0.23805928,0.6424653,0.39280763,-0.15672746,-0.049557835,-0.3364313,0.52355576,-0.49989378,-0.2250039,-0.72145075,-0.2623827,0.31321815,-0.41889495
Fusobacterium_nucleatum,0.5687316,-0.5336054,0.03828525,-0.20789754,0.17266539,-0.014866143,0.07952345,0.016407631,0.39318773,-0.48041368,-0.31368864,0.3554875,0.25452888,-0.067779675,-0.005637586,0.07066666,-0.10420595,0.23752837,-0.24613693,0.22264911,0.2642944,0.32731742,-0.009946208,0.8700039,0.101487756,0.44345582,0.20261025,-0.08847655,-0.29445082,-0.13004974,-0.013698034,-0.085889935,-0.038895696,0.38883442,-0.38099903,0.31538677,-0.04338888,-0.24885449,0.19659932,0.20637926,-0.056049734,-0.071101815,-0.098494306,0.046615668,-0.17056897,-0.08822629,0.26199123,-0.18998936,0.27179614,0.30366677,-0.2588163,0.14667141,-0.18633977,0.35218626,0.07850163,-0.27348065,0.17392331,0.26519468,0.32833552,0.065436095,0.34830305,0.24702632,-0.39016917,-0.0039021336,-0.055249736,-0.46769243,0.13895705,-0.13772243,-0.20870793,0.19946882,-0.35098204,-0.005357027,-0.047023535,0.5100811,-0.35033217,-0.18499628,0.35854608,0.024788678,0.09155006,-0.20776871,0.49121374,-0.13304006,-0.76561964,0.15056942,0.08170509,0.10558681,-0.20727536,0.36010873,-0.07338569,-0.019568235,-0.13027254,0.1489986,-0.109459415,-0.3119141,-0.19328955,0.26193887,0.070580736,0.30225256,0.3642286,0.3152952
Fusobacterium_periodonticum,0.56607,0.105137095,0.5522243,-0.06194711,0.06485562,-0.031734705,0.14493522,-0.5520115,-0.2267966,-0.16901109,-0.008930922,1.3325708,0.20580575,0.40765268,0.3751871,0.26872873,0.53015506,-0.3005845,-0.5442157,0.28072858,-0.59842473,-0.74622023,-0.13539048,1.3670484,0.252286,0.8082403,0.7440093,-0.04195735,0.5109465,-0.5497998,-0.38187826,0.10759112,-0.4941778,0.5694164,-0.08944701,0.03685926,-0.21482375,-0.20328659,-0.2990433,0.077151686,-0.40854874,0.20843187,0.43470567,0.24335167,-0.31096256,-0.7055858,0.4883579,-0.9486424,-0.78080153,-0.38501135,-0.21792677,0.516271,0.40732783,0.27998495,0.78638524,-0.3040121,-0.13119614,0.36923954,-0.44792306,0.57038563,-0.2783855,0.38208514,0.08908715,-0.0860551,0.68449086,-0.25434974,0.055282574,-0.49117923,0.3484012,0.69129896,-0.0757781,-0.3268854,0.29762676,-0.106443144,-0.6661857,-0.48558667,1.2724231,-0.7740791,0.31461114,-0.3553126,-0.12117641,-0.19229221,-0.27485383,0.53059244,-0.63381594,0.36046493,0.08610898,0.67986035,-0.37160462,-0.058840558,-0.6397888,-0.1793876,0.22618245,-0.55908453,-1.0462611,0.05312489,-0.049684577,-0.07065529,-0.83311355,-0.24777086
Fusobacterium_varium,0.42426535,-0.48976827,-0.5945691,-0.20677255,0.0018680096,0.19777873,0.36960173,0.053749025,-0.036764763,-0.23593813,-0.23682535,0.9576248,0.72224545,0.50387824,-0.8795578,0.50444937,-0.4786219,0.2604715,0.2523939,-0.1696532,-0.0005296469,-0.52269304,-0.091867715,1.0199882,1.0665483,-0.35984164,0.705225,1.4815007,-0.1488076,-0.26491708,0.1784604,0.33076525,0.038898416,-0.49748117,-0.10953112,-0.79116035,-0.5812886,-0.9561617,0.26905555,-1.5608845,0.21168627,1.1818683,-0.3015745,-0.6460607,-0.0064084083,0.7905806,-0.57552916,-0.27873766,-0.14398715,0.490029,0.033700265,-0.34712154,0.5629105,-0.29230133,0.6061836,-0.42122146,0.3560211,-0.21217732,-0.09574959,0.98507255,-0.28567964,0.09622504,-0.45228732,1.1032861,-0.52936274,0.17861545,0.5487616,-0.2077732,0.38418582,0.43784,-0.068455786,0.38751024,0.88269264,0.98190904,0.73970217,-0.3828506,0.58403695,-0.39997202,-0.016051106,-0.8456748,0.3101827,0.667506,-0.24583891,0.18170224,-0.8265058,-0.39755946,-1.1439736,0.18170592,-0.8417943,-1.1324204,-0.007297814,-0.09317362,-0.7046834,0.12917686,0.4806089,0.45321435,-0.07609334,0.13958375,-0.26337457,0.7448692
Gardnerella_vaginalis,0.5234933,-0.16161922,0.07806692,-0.09841931,-0.03402289,0.24664158,0.5866717,0.030178249,-0.13211763,0.31199288,0.08715096,-0.21834421,-0.12764183,0.2961626,-0.35042578,-0.13519582,0.27838314,-0.49753743,0.8028946,0.19950202,0.15212463,-0.4751383,0.07092047,0.6937998,-0.3444574,-0.24006528,0.39848322,-0.58081377,0.2102686,0.09476769,-0.01463677,-0.17303222,0.33161476,-0.026039928,0.43620363,-0.09369369,-0.12779556,-0.41640455,-0.43582964,-0.5672675,0.23494199,0.008905709,-0.31262717,0.32141522,-0.41935945,-0.3295454,0.121501,0.2078395,-0.17497298,0.35772768,0.23024452,-0.34575844,0.34720153,-0.2064285,-0.508451,-0.20457089,0.3453132,0.20765632,0.2291145,-0.69652945,0.24716209,-0.31812268,-0.33315855,-0.25546592,-0.1454862,-0.108085915,0.40535033,-0.04768298,0.22623616,-0.13136692,0.24703532,-0.037501235,0.17540088,-0.38676172,1.0038179,0.0040848106,0.69505703,-0.14243373,-0.4081675,-0.15592745,0.00086815655,0.10054453,0.14848375,-0.13003314,-0.044467553,0.42314118,0.7424989,0.14246546,0.5370574,0.56767416,-0.16384433,-0.3596151,-0.35486045,0.3142817,0.5771696,-0.088691875,-0.1219471,0.09052439,0.4939635,-0.035532296
Gemella_haemolysans,0.352885,0.18425292,0.1703862,0.52100635,-0.32396165,0.16185105,-0.093116134,-0.11833631,-0.5023556,0.16637215,0.0027047992,0.5008423,-0.1569196,-0.096852235,-0.02852583,0.15190174,0.54494363,-0.06463676,-0.040556923,0.66355145,-0.0011720946,-0.35858718,0.04981893,0.22936742,0.12675375,-0.47278923,-0.34118247,-0.102468506,-0.39170557,-0.10601081,-0.17606233,-0.11753063,-0.2073402,0.082880095,-0.3131752,0.16937605,0.20821655,-0.49945396,-0.31702578,0.43203458,-0.3375364,0.41373822,-0.13537383,0.41251317,-0.26687527,-0.21874192,0.1876584,-0.1906576,0.011545397,-0.1949107,-0.027755134,-0.23255813,0.12558618,-0.21071932,-0.23567373,-0.5792172,0.035809267,-0.44228506,0.23679528,0.511543,-0.23902196,-0.081513315,-0.48057133,-0.057705004,-0.04841549,-1.2291563,-0.22322747,-0.09141769,0.09897815,0.2374625,-0.25779024,0.54615736,-0.40899113,-0.052185263,-0.25838673,0.27335644,0.33260307,-0.61071604,-0.03870733,1.0593745,0.2754846,0.082619585,-0.3326789,0.29978964,0.08521938,-0.45498204,-0.20562847,-0.4215695,0.22702353,-0.29271257,0.0940222,-0.17515706,0.3210553,-0.517279,0.087605745,-0.34893233,-0.039224554,-0.5262346,0.063428976,0.37058103
Gemella_morbillorum,0.21037474,0.34122762,0.12201076,-0.33612904,-0.18411663,-0.016304808,-0.14760925,-0.2600065,-0.29804647,-0.21299504,0.15713173,0.084126174,0.2277983,-0.22171578,0.062379807,-0.31503963,0.08857164,-0.17269541,0.21365687,0.2969321,0.18853833,0.16453551,-0.070252955,0.61563814,0.47348636,-0.13419446,-0.046561874,-0.15873912,0.4890266,0.06346339,-0.13863337,0.15292272,-0.08792578,0.006518021,-0.3922379,0.45174262,-0.039830804,0.13330759,0.038824465,0.034575455,-0.0025778413,0.2817245,0.01572615,0.5010033,-0.15450536,-0.083289,-0.34579724,-0.06841694,0.09397371,-0.18342312,-0.26159978,-0.004303798,0.067478955,0.028475042,-0.34854227,0.11830717,0.39061162,0.22579902,-0.40151638,0.20236482,0.118959025,0.18264094,-0.23257774,0.2930264,0.14099947,-0.5147499,0.38529488,-0.6941565,-0.24926615,0.18410797,-0.30434847,-0.13497844,-0.26934618,-0.016120858,-0.22889476,-0.3183363,0.47743988,-0.17054756,0.14203154,0.3293168,0.5753128,-0.12679286,-0.09263218,0.07276115,-0.48649043,0.10825531,-0.14094068,-0.2880317,0.07934771,-0.058792308,0.17577162,0.54106176,-0.16427514,0.12640433,-0.31657028,-0.14600347,-0.44485205,-0.0892899,-0.039996304,0.12724268
Gemella_sanguinis,0.2895219,-0.21844593,0.083024524,-0.10359071,0.0065118223,-0.49250573,0.17145646,-0.23733033,0.09389633,-0.020313345,-0.11154373,0.18427163,0.039906856,0.17108025,-0.022356166,-0.13045001,0.14199731,0.100349315,-0.026194515,0.28309685,-0.14799583,-0.29321912,-0.24317935,0.6084666,-0.12450279,0.13781473,-0.4974036,-0.19506954,-0.15425946,0.31193033,-0.26861638,0.2277801,0.33821288,0.14133176,0.1260358,0.5878854,0.3947187,-0.012329966,-0.55189747,0.10534826,-0.06403302,-0.032433107,0.21205631,-0.059983157,-0.087292165,-0.08859601,0.09346313,-0.1072066,0.2315459,-0.20614427,0.2536085,-0.050522357,-0.15019539,0.2421228,-0.0047270283,0.2166343,0.0849004,-0.045522094,0.119355954,0.1363145,0.1395924,0.46882838,-0.45287284,-0.4706412,0.16933437,-0.20884664,0.009597354,0.035301622,0.091807574,0.24127328,-0.43639368,0.118843235,-0.13352501,0.20725247,0.14258555,-0.26526627,0.17534855,-0.28146663,0.31735995,0.2586397,0.43190253,-0.390379,0.04963068,0.34489518,-0.23134106,0.20296663,-0.11376816,0.012861848,0.32665944,-0.3851544,-0.65534055,-0.2268614,-0.13567927,0.22974427,-0.3661082,-0.4139644,-0.4812055,0.34892392,0.120941184,-0.14004059
